ID,age,gender,Stress_score,cscore,communicative_score,impulsive_score,Country_Australia,Country_Canada,Country_Other,Country_UK,Country_USA,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Other,Ethnicity_White,Ethnicity_White-Asian,Ethnicity_White-Black
1518,1.4084766844510466,-0.9954233169404241,0.6444807345752183,-0.5244679295283776,0.06052634195019073,1.4384054788962173,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1485,0.3102427033708864,-0.9954233169404241,0.5365607022176936,-1.1357492571560308,-0.993027923028224,-0.1406899672695609,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
747,-0.552655424620668,1.0045977253914877,0.7497195238928045,-0.4030442832913297,-0.5594714577682283,-0.504096006965512,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1374,-0.23887428716919362,-0.9954233169404241,1.1445325615237492,-0.7791106619226441,-0.13274581726209672,0.7766325117541492,-0.17761120833134694,4.482942582004412,-0.2552382804450779,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1777,-0.7879912777092737,1.0045977253914877,0.8395411657307447,1.1393829486227143,0.2349132797841466,1.7346044359340054,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
119,0.38868798773375496,1.0045977253914877,1.8483588595076064,0.2637449969018309,-2.769042359033027,-1.161533033290924,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1180,0.07490685028228068,1.0045977253914877,2.1339112432610574,-1.2557852045789408,1.4897759683911596,2.2218557852056833,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
679,-0.9448818464350108,-0.9954233169404241,2.291434271857444,-2.0446919804162182,-1.5330648918043455,-1.7390261508092475,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
526,0.46713327209662353,1.0045977253914877,0.15314294750648763,0.41986111349232114,-1.7138808411713502,-2.098096249688543,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
517,-1.0233271307978793,1.0045977253914877,-1.413373298577583,0.2637449969018309,1.4508000859720498,1.7346044359340054,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
82,1.9575936749911265,1.0045977253914877,-0.7692046582323574,-0.13938150860516857,-0.7973448844910436,0.7048184919782898,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1090,-0.9448818464350108,1.0045977253914877,0.5365607022176936,0.2637449969018309,0.25058399539595316,-0.26534826574841053,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
900,-0.16042900280632505,-0.9954233169404241,1.8483588595076064,-1.0122440626977762,-0.5072357390622048,2.2218557852056833,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
384,0.23179741900801784,1.0045977253914877,-0.7692046582323574,0.7626227205843307,-0.04153421613696335,0.3630921563656169,-0.17761120833134694,-0.2230677689279884,3.917907604831946,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1599,-0.16042900280632505,1.0045977253914877,-0.7692046582323574,0.7626227205843307,-0.43008760066561597,-0.9314571737071339,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
85,1.5653672531767837,-0.9954233169404241,-0.3281401781624737,-0.13938150860516857,-0.13274581726209672,-0.6358002092714272,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1589,0.5455785564594922,-0.9954233169404241,-1.3034423339401042,0.12705666370926838,0.8966996544673842,-0.2585733582223861,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
333,1.8007031062653893,1.0045977253914877,-0.44678518267975265,0.7626227205843307,-1.3108621806933374,-1.7390261508092475,-0.17761120833134694,4.482942582004412,-0.2552382804450779,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
986,-0.9448818464350108,-0.9954233169404241,-0.1303985039670089,-0.8963712117172788,0.9758568589680495,1.0880072616502328,-0.17761120833134694,-0.2230677689279884,3.917907604831946,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1400,-0.552655424620668,1.0045977253914877,0.8395411657307447,-0.2726005947623865,-0.9030217615655378,-0.7143891365733109,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1047,0.15335213464514924,1.0045977253914877,1.3838335028382611,-1.2557852045789408,1.9868189225400152,1.4668600905055196,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
976,-1.101772415160748,-0.9954233169404241,1.2464197970414121,-0.7791106619226441,0.6644516128359863,1.5600828180636157,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1866,1.3300314000881779,-0.9954233169404241,0.7497195238928045,0.2637449969018309,-0.008987345250902962,0.5302968741079003,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
455,1.3300314000881779,-0.9954233169404241,-0.1303985039670089,-0.2726005947623865,0.19232107837769652,1.4384054788962173,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
494,-1.0233271307978793,-0.9954233169404241,-0.8985746349093902,-0.003387024819674768,0.5531493506700745,0.3630921563656169,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1399,-0.9448818464350108,-0.9954233169404241,-0.7692046582323574,2.0517949189182456,0.6419500724703151,0.7048184919782898,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
288,0.7809144095480979,-0.9954233169404241,0.3294346773824444,-0.8963712117172788,-0.12511136606660106,-0.2585733582223861,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
809,-1.0233271307978793,1.0045977253914877,1.0339312861262855,-0.5244679295283776,1.1566728083350544,1.2625288795206224,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1874,-0.552655424620668,1.0045977253914877,-1.0299555438663768,1.3114576015757873,1.7883231914571256,-0.3038297404962294,-0.17761120833134694,-0.2230677689279884,3.917907604831946,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1317,-0.47421014025779934,-0.9954233169404241,-0.8985746349093902,-0.4030442832913297,0.3466173551708741,-0.2585733582223861,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1366,0.46713327209662353,1.0045977253914877,-0.033873754529222914,-0.8963712117172788,-0.41923864370359526,0.286671199472061,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
882,-0.7095459933464051,1.0045977253914877,0.6444807345752183,-1.3834534954796085,0.45028516614128955,1.3928781003213329,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1684,-0.6311007089835365,-0.9954233169404241,0.15314294750648763,-1.516672581636827,-1.0440582020718012,-0.2585733582223861,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,7.021943627493196,-0.17530790204692587,-3.283867199474392,-0.10401521705342341,-0.10019286421003264
781,-1.101772415160748,1.0045977253914877,1.0339312861262855,-0.003387024819674768,-1.441853290679212,-1.2634276424823316,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
817,-1.101772415160748,-0.9954233169404241,2.4677260017334004,-1.0122440626977762,0.3598771914577871,1.7497802287923003,-0.17761120833134694,4.482942582004412,-0.2552382804450779,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1020,-0.39576485589493077,-0.9954233169404241,0.24095365706447378,-0.003387024819674768,1.1345730811901988,0.40590957193009136,-0.17761120833134694,-0.2230677689279884,3.917907604831946,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1564,0.07490685028228068,-0.9954233169404241,0.7497195238928045,-1.1357492571560308,-1.5057415927888873,0.48693746594134396,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
331,1.486921968813915,1.0045977253914877,-1.0299555438663768,0.7626227205843307,-0.2034649441256366,-0.2585733582223861,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1456,-0.8664365620721423,-0.9954233169404241,0.7497195238928045,-0.4030442832913297,0.4784120915983799,0.9438372294964321,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
717,-0.7879912777092737,-0.9954233169404241,-0.033873754529222914,-1.7803353563229882,-1.7841981548140744,0.06364124371533653,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1009,1.7222578219025209,-0.9954233169404241,0.6444807345752183,-1.1357492571560308,-1.1642003550956554,-0.2585733582223861,-0.17761120833134694,-0.2230677689279884,3.917907604831946,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1028,1.5653672531767837,-0.9954233169404241,0.15314294750648763,-0.003387024819674768,0.4587232437784167,0.3630921563656169,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1414,-0.6311007089835365,1.0045977253914877,1.0339312861262855,0.7626227205843307,-0.6623356422970134,-0.9314571737071339,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
178,0.5455785564594922,1.0045977253914877,1.5018081965955545,1.1393829486227143,-0.8568132411717475,-0.7143891365733109,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
913,-1.0233271307978793,1.0045977253914877,2.1339112432610574,-1.3834534954796085,-2.9884323775983264,-0.3152115851399505,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
699,0.46713327209662353,-0.9954233169404241,-0.033873754529222914,-0.6500546722078389,-0.035908831045545396,-0.468866487830185,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
87,0.5455785564594922,-0.9954233169404241,0.7497195238928045,-0.13938150860516857,-0.8523932957427758,0.15957393428384245,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1327,-1.2586629838864851,-0.9954233169404241,-0.8985746349093902,-0.4030442832913297,1.1028298367457694,1.9389356469189025,-0.17761120833134694,4.482942582004412,-0.2552382804450779,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1792,0.6240238408223607,1.0045977253914877,-0.22759356416477983,2.340436272258886,0.3466173551708741,-1.7390261508092475,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
461,-0.552655424620668,1.0045977253914877,1.2464197970414121,0.2637449969018309,-0.06644663582752863,0.48693746594134396,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
55,2.1144842437168636,-0.9954233169404241,0.05996975186862461,-1.1357492571560308,0.2750946018657032,1.4668600905055196,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1420,-1.101772415160748,-0.9954233169404241,-0.3281401781624737,-0.003387024819674768,1.3993679937076573,0.9208025439079491,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
222,-0.47421014025779934,1.0045977253914877,-0.1303985039670089,0.9444112652363685,-0.03068525917494322,-0.09814354800612718,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
114,1.094695546999572,1.0045977253914877,0.05996975186862461,0.7626227205843307,0.5535511638908903,-0.05505513614061162,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
867,-0.9448818464350108,1.0045977253914877,-0.1303985039670089,-0.7791106619226441,0.2750946018657032,0.48693746594134396,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1212,-0.9448818464350108,-0.9954233169404241,-1.413373298577583,-0.7791106619226441,1.0341197759863074,0.7048184919782898,-0.17761120833134694,4.482942582004412,-0.2552382804450779,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
983,-0.7095459933464051,-0.9954233169404241,1.0339312861262855,-1.0122440626977762,-0.07367927380220854,1.2625288795206224,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
175,0.8593596939109664,1.0045977253914877,1.0339312861262855,-1.516672581636827,-1.8203613446874753,0.48693746594134396,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
852,-0.9448818464350108,-0.9954233169404241,0.43266253442007674,0.41986111349232114,-0.32039259138296683,0.3630921563656169,-0.17761120833134694,-0.2230677689279884,3.917907604831946,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
593,0.23179741900801784,1.0045977253914877,-2.724501145107511,2.0517949189182456,0.6536026558739662,-0.504096006965512,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1476,-0.3173195715320622,1.0045977253914877,2.4677260017334004,-2.3034978092528977,-1.5877114898352624,1.4668600905055196,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
19,1.9575936749911265,-0.9954233169404241,1.3838335028382611,-1.516672581636827,-0.2396281339990372,-0.504096006965512,5.630275304103699,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
427,0.46713327209662353,-0.9954233169404241,-0.3281401781624737,-1.6394839266880126,-0.1214950470792614,-0.685934524964008,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1263,-0.3173195715320622,1.0045977253914877,0.3294346773824444,0.5891603688171193,-0.07327746058139334,0.7766325117541492,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
286,0.7024691251852293,-0.9954233169404241,-0.8985746349093902,0.2637449969018309,0.2935780100232185,-0.8360664757407098,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1728,-1.2586629838864851,1.0045977253914877,-1.6647398335718178,0.7626227205843307,-1.0215566617061294,-0.9124874326342653,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
432,-0.39576485589493077,1.0045977253914877,0.05996975186862461,-1.0122440626977762,-0.4662507905390172,-0.05505513614061162,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1800,2.1144842437168636,-0.9954233169404241,-0.5593973903571698,1.6368729734910767,-0.24565533231127093,0.7048184919782898,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1725,1.7222578219025209,1.0045977253914877,-1.3034423339401042,0.5891603688171193,-0.3055255022127907,-1.2634276424823316,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
32,0.23179741900801784,1.0045977253914877,-1.1700504927031639,-0.003387024819674768,-0.4316948535488785,-1.2634276424823316,-0.17761120833134694,-0.2230677689279884,3.917907604831946,-1.1117092407178397,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
831,-1.0233271307978793,-0.9954233169404241,0.15314294750648763,-0.2726005947623865,1.5890238339326044,-0.4179191832344813,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,-1.1117092407178397,1.5598303965950058,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
1592,1.1731408313624407,1.0045977253914877,-2.022015468643623,1.1393829486227143,-0.16971263357712946,-2.098096249688543,-0.17761120833134694,-0.2230677689279884,-0.2552382804450779,0.8995157756845593,-0.6410953409953583,-0.11475228431039583,-0.14241071319408977,-0.17530790204692587,0.30451901348509397,-0.10401521705342341,-0.10019286421003264
